generation,best_fitness,avg_fitness,std_fitness,median_fitness,min_fitness,best_quality,avg_quality,best_diversity,avg_diversity,best_controlability,avg_controlability,population_size,percentage_quality_pass
44,0.32291666665234375,0.23638204220909942,0.05109951974913832,0.19666666663555557,0.16333333332444444,0.9687499999570313,0.7091461266272984,1.0,0.30004564041381304,1.0,0.6945422531731403,284,0.0
45,0.32291666665234375,0.23726480831731198,0.051151770988616785,0.19666666663555557,0.16333333332444444,0.9687499999570313,0.7117944249519358,1.0,0.3076267662413952,1.0,0.7027439020922936,287,0.0
46,0.32291666665234375,0.2382631729216004,0.05142806438752291,0.21249999996875002,0.16333333332444444,0.9687499999570313,0.7147895187648012,1.0,0.3171865033628814,1.0,0.7102663226820903,291,0.0
47,0.32291666665234375,0.23865045501737248,0.05146292765147074,0.2249999999375,0.16333333332444444,0.9687499999570313,0.7159513650521173,1.0,0.325065850910739,1.0,0.7146970986486442,293,0.0
48,0.32291666665234375,0.23982142852630695,0.051720836014370095,0.23124999992968753,0.16333333332444444,0.9687499999570313,0.7194642855789207,1.0,0.3281586657676903,1.0,0.7190688772246692,294,0.0
49,0.32291666665234375,0.24007319815323602,0.05186759860188354,0.23124999992968753,0.16333333332444444,0.9687499999570313,0.720219594459708,1.0,0.3278784284829229,1.0,0.7183277023826806,296,0.0
50,0.32291666665234375,0.23974166662179552,0.051851856049493474,0.224999999953125,0.16333333332444444,0.9687499999570313,0.7192249998653866,1.0,0.334430922121009,1.0,0.7187499996842448,300,0.0
51,0.324999999984375,0.24022752188461002,0.0519994574261464,0.23124999992968753,0.16333333332444444,0.974999999953125,0.72068256565383,1.0,0.3349761351334533,1.0,0.7191611838989258,304,0.0
52,0.324999999984375,0.24031720425565184,0.05182169949031565,0.23749999990625004,0.16333333332444444,0.974999999953125,0.7209516127669554,1.0,0.33624624171761003,1.0,0.7233870964604335,310,0.0
53,0.324999999984375,0.2404727563647608,0.05197780090555496,0.23749999990625004,0.16333333332444444,0.974999999953125,0.7214182690942824,1.0,0.3402942716829034,1.0,0.7251602560985076,312,0.0
54,0.324999999984375,0.24067409761877395,0.05185268535701518,0.23749999990625004,0.16333333332444444,0.974999999953125,0.7220222928563218,1.0,0.34679829182709343,1.0,0.7226313691137228,314,0.0
55,0.324999999984375,0.24141350206355802,0.05206420186504709,0.237499999921875,0.16333333332444444,0.974999999953125,0.7242405061906739,1.0,0.3541750299832883,1.0,0.7274525313346767,316,0.0
56,0.324999999984375,0.242009493624249,0.05210332988486045,0.237499999921875,0.16333333332444444,0.974999999953125,0.726028480872747,1.0,0.35852229235058497,1.0,0.7336827528488739,316,0.0
57,0.324999999984375,0.24205300628243684,0.05211110717264939,0.24062499991015623,0.16333333332444444,0.974999999953125,0.7261590188473105,1.0,0.36032595303283876,1.0,0.7336827528488739,316,0.0
58,0.324999999984375,0.24272943033300365,0.05215088545378849,0.24687499990234374,0.16333333332444444,0.974999999953125,0.728188290999011,1.0,0.36335323506540984,1.0,0.7363528477913,316,0.0
59,0.324999999984375,0.24308541012981122,0.05211169710604738,0.24999999990625,0.16333333332444444,0.974999999953125,0.7292562303894335,1.0,0.36725084702253247,1.0,0.7429906539013825,321,0.0
60,0.324999999984375,0.24414208069823354,0.05211939681563911,0.2562499998984375,0.16333333332444444,0.974999999953125,0.7324262420947006,1.0,0.368954574010318,1.0,0.7406832295103843,322,0.0
61,0.324999999984375,0.24503869964317496,0.052398038959939705,0.2562499998984375,0.16333333332444444,0.974999999953125,0.7351160989295249,1.0,0.37664810576912455,1.0,0.7461300306598297,323,0.0
62,0.324999999984375,0.2456179050094896,0.05261651574152193,0.2562499998984375,0.16333333332444444,0.974999999953125,0.7368537150284689,1.0,0.37917703960486004,1.0,0.7450657891754245,323,0.0
63,0.32708333331640627,0.2467479359691083,0.052790766823669545,0.2562499998984375,0.16333333332444444,0.9812499999492188,0.7402438079073249,1.0,0.38247099651290684,1.0,0.7470975229232173,323,0.0
64,0.32708333331640627,0.24697692302969224,0.05274973063308355,0.2562499999921875,0.16333333332444444,0.9812499999492188,0.7409307690890766,1.0,0.38978292443391555,1.0,0.7536538458560698,325,0.0
65,0.3291666666484375,0.24788846149123786,0.05304394902634098,0.262499999890625,0.16333333332444444,0.9874999999453126,0.7436653844737134,1.0,0.39259481747360164,1.0,0.7556730766269532,325,0.0
66,0.3291666666484375,0.24782336396094645,0.05305956589949713,0.2624999998828125,0.16333333332444444,0.9874999999453126,0.7434700918828393,1.0,0.3980743637295054,1.0,0.7583397236281694,326,0.0
67,0.3291666666484375,0.24792553186783886,0.05328013930634243,0.262499999890625,0.16333333332444444,0.9874999999453126,0.7437765956035165,1.0,0.39949312921156416,1.0,0.761493160797249,329,0.0
68,0.3291666666484375,0.24798885506942037,0.053358276460202164,0.262499999890625,0.16333333332444444,0.9874999999453126,0.743966565208261,1.0,0.3939313669336064,1.0,0.7645326744750606,329,0.0
69,0.3291666666484375,0.2493409090439274,0.05363499897555574,0.2687499998671875,0.16333333332444444,0.9874999999453126,0.7480227271317822,1.0,0.4044783129375972,1.0,0.7677083330381451,330,0.0
70,0.3291666666484375,0.250438131266024,0.05368971309082138,0.268749999921875,0.16333333332444444,0.9874999999453126,0.7513143937980719,1.0,0.4086562207188451,1.0,0.7700757572768703,330,0.0
71,0.3291666666484375,0.250572759267979,0.0537166874978788,0.2687499998671875,0.16333333332444444,0.9874999999453126,0.751718277803937,1.0,0.4135809748826674,1.0,0.7713368577118933,331,0.0
72,0.3291666666484375,0.2506791044308432,0.053831656801600875,0.26874999997656246,0.16333333332444444,0.9874999999453126,0.7520373132925294,1.0,0.41775120852033243,1.0,0.7724813429860948,335,0.0
73,0.3291666666484375,0.2509825870177698,0.05381235542583469,0.27499999985937496,0.16333333332444444,0.9874999999453126,0.7529477610533093,1.0,0.4207628864692437,1.0,0.772481342986095,335,0.0
74,0.3291666666484375,0.2517869543182144,0.05389347984191793,0.27499999985937496,0.16333333332444444,0.9874999999453126,0.7553608629546431,1.0,0.42219499208553846,1.0,0.775669642565918,336,0.0
75,0.3291666666484375,0.2525359622546723,0.05394835669327568,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7576078867640168,1.0,0.4229130569581162,1.0,0.7780877973286946,336,0.0
76,0.3291666666484375,0.25314112098479574,0.05404723696300824,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7594233629543871,1.0,0.43072986752375153,1.0,0.7795758925691151,336,0.0
77,0.3291666666484375,0.2535323936229656,0.054171146440422306,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7605971808688965,1.0,0.4352850631418253,1.0,0.7791172103924217,337,0.0
78,0.3291666666484375,0.2542196745092349,0.054058596904608805,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7626590235277045,1.0,0.4360000990560592,1.0,0.7793084316641723,338,0.0
79,0.3291666666484375,0.25465175948398244,0.054214979591697895,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.763955278451947,1.0,0.4404463829831174,1.0,0.7811583574808696,341,0.0
80,0.3291666666484375,0.2551681286083097,0.05448458916854286,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7655043858249289,1.0,0.44482702538606655,1.0,0.7823464909422401,342,0.0
81,0.3291666666484375,0.25534722217540795,0.05446320789452785,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7660416665262239,1.0,0.4436806208901186,1.0,0.7828033622865554,342,0.0
82,0.3291666666484375,0.2553594054112678,0.054478785395528063,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7660782162338033,1.0,0.4440354576277797,1.0,0.7828033622865554,342,0.0
83,0.3291666666484375,0.25600704562868076,0.05450367697767715,0.27499999993749996,0.16333333332444444,0.9874999999453126,0.7680211368860422,1.0,0.4501262160380589,1.0,0.7877186586042844,343,0.0
84,0.3312499999804688,0.2562633235963307,0.05439919458118053,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7687899707889919,1.0,0.44995086016267577,1.0,0.7919694764515013,344,0.0
85,0.3312499999804688,0.2567320735962104,0.05433774750263659,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7701962207886313,1.0,0.45050926902572114,1.0,0.7947856101725733,344,0.0
86,0.3312499999804688,0.2565603864262751,0.054380854638622175,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7696811592788253,1.0,0.448569798067392,1.0,0.7953804344909137,345,0.0
87,0.3312499999804688,0.25745048304438717,0.054259397242932335,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7723514491331613,1.0,0.447587990070564,1.0,0.7952898547763814,345,0.0
88,0.3312499999804688,0.25784661830982303,0.05434245096305383,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7735398549294692,1.0,0.4532795750614034,1.0,0.7971920286909816,345,0.0
89,0.3312499999804688,0.258133429624693,0.0544618382153613,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7744002888740789,1.0,0.4558100940834483,1.0,0.7990426297576375,346,0.0
90,0.3312499999804688,0.25825746623343304,0.05448248640896294,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7747723987002993,1.0,0.45508970812771116,1.0,0.8018424852445922,346,0.0
91,0.3312499999804688,0.25845581167171255,0.054528423334749075,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7753674350151378,1.0,0.45694983982732035,1.0,0.8023234867236751,347,0.0
92,0.3312499999804688,0.2589403735153231,0.054548857748600584,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7768211205459694,1.0,0.4565005226501372,1.0,0.8028017238264412,348,0.0
93,0.3312499999804688,0.2593450670018005,0.054473275693920624,0.27499999993749996,0.16333333332444444,0.9937499999414063,0.7780352010054015,1.0,0.45746855543561343,1.0,0.7999281606080504,348,0.0
94,0.3312499999804688,0.25973778730847813,0.05445217994313557,0.281249999921875,0.16333333332444444,0.9937499999414063,0.7792133619254343,1.0,0.4570239473716422,1.0,0.7999281606080504,348,0.0
95,0.3312499999804688,0.25979765320882386,0.05452293556269574,0.281249999921875,0.16333333332444444,0.9937499999414063,0.7793929596264716,1.0,0.45944472347354726,1.0,0.7999281606080504,348,0.0
96,0.3312499999804688,0.26009578539259526,0.05446503445763124,0.281249999921875,0.16333333332444444,0.9937499999414063,0.7802873561777857,1.0,0.4611396284902546,1.0,0.7999281606080504,348,0.0
97,0.3312499999804688,0.26037738090431395,0.054460730570941925,0.28749999990625,0.16333333332444444,0.9937499999414063,0.7811321427129418,1.0,0.4605189539093868,1.0,0.8008928568244976,350,0.0
98,0.3312499999804688,0.26040119042810855,0.05449033569839927,0.28749999990625,0.16333333332444444,0.9937499999414063,0.7812035712843257,1.0,0.4611119305296086,1.0,0.8008928568244977,350,0.0
99,0.9214891934447741,0.26213017758497564,0.06487474432274633,0.28749999990625,0.16333333332444444,1.0,0.7813778407653409,1.0,0.46549503479837623,1.0,0.8014914769525703,352,0.2840909090909091
100,0.9214891934447741,0.26262426321019405,0.06470366134924153,0.28749999990625,0.16333333332444444,1.0,0.7828884179347224,1.0,0.470987418648078,1.0,0.803937146572238,354,0.2824858757062147
101,0.9214891934447741,0.2633469562422977,0.06465986992357749,0.28749999990625,0.16333333332444444,1.0,0.7850564970310334,1.0,0.47122107486630777,1.0,0.803937146572238,354,0.2824858757062147
102,0.9214891934447741,0.2633704967319252,0.06468154933734463,0.28749999990625,0.16333333332444444,1.0,0.7851271184999158,1.0,0.4715784972969594,1.0,0.8040254234126721,354,0.2824858757062147
103,0.9214891934447741,0.26333870190544656,0.06460015745142778,0.28749999990625,0.16333333332444444,1.0,0.7850457745041304,1.0,0.47286627288505056,1.0,0.8040492954558208,355,0.28169014084507044
104,0.9214891934447741,0.26323596407928657,0.06458105447726623,0.28749999990625,0.16333333332444444,1.0,0.7847654060184358,1.0,0.47453178735829865,1.0,0.8044467783824077,357,0.2801120448179272
105,0.9214891934447741,0.2634110341072759,0.06458446961774866,0.28749999990625,0.16333333332444444,1.0,0.7852906161024039,1.0,0.4729345721091302,1.0,0.8044467783824077,357,0.2801120448179272
106,0.9214891934447741,0.2639677567961778,0.06446335942771537,0.28749999990625,0.16333333332444444,1.0,0.7869607841691096,1.0,0.4744966822246983,1.0,0.8066351537291282,357,0.2801120448179272
107,0.9214891934447741,0.2639677567961778,0.06446335942771537,0.28749999990625,0.16333333332444444,1.0,0.7869607841691096,1.0,0.4744966822246983,1.0,0.8066351537291282,357,0.2801120448179272
108,0.9364390388652786,0.26442513264719003,0.064887376723431,0.28749999990625,0.16333333332444444,1.0,0.788207282769033,1.0,0.4741579261547081,1.0,0.8070728287984725,357,0.2801120448179272
109,1.0,0.2646148458903239,0.06680162197180854,0.28749999990625,0.16333333332444444,1.0,0.7882422967746132,1.0,0.4762049647121611,1.0,0.8070728287984725,357,0.2801120448179272
110,1.0,0.2646241829584783,0.06679189032930377,0.28749999990625,0.16333333332444444,1.0,0.7882703079790763,1.0,0.4758047909843368,1.0,0.8066351537291285,357,0.2801120448179272
111,1.0,0.2643971135460555,0.06683824264872992,0.28749999990625,0.16333333332444444,1.0,0.7876047484593954,1.0,0.4771699324838044,1.0,0.8066515359777356,358,0.27932960893854747
112,1.0,0.2641018518040199,0.06692042016544797,0.28749999990625,0.16333333332444444,1.0,0.7867499998565042,1.0,0.47902776916751555,1.0,0.8063368052201336,360,0.2777777777777778
113,1.0,0.2641631943967148,0.06692174499278548,0.28749999990625,0.16333333332444444,1.0,0.7869340276345889,1.0,0.47987343240101166,1.0,0.8044270829965551,360,0.2777777777777778
114,1.0,0.2643190211896718,0.06693071458654044,0.28749999990625,0.16333333332444444,1.0,0.7874168973640292,1.0,0.4801035683843033,1.0,0.8049688362292515,361,0.2770083102493075
115,1.0,0.2645567866558688,0.06683949900935447,0.28749999990625,0.16333333332444444,1.0,0.7881301937626202,1.0,0.48142282765800193,1.0,0.8049688362292515,361,0.2770083102493075
116,1.0,0.2646202677270686,0.06686080617842846,0.28749999990625,0.16333333332444444,1.0,0.7883206369762197,1.0,0.482065409512682,1.0,0.805834487197428,361,0.2770083102493075
117,1.0,0.26463180973998846,0.06687158715501978,0.28749999990625,0.16333333332444444,1.0,0.7883552630149792,1.0,0.48312128484509487,1.0,0.805834487197428,361,0.2770083102493075
118,1.0,0.26469529081118826,0.06689281290652829,0.28749999990625,0.16333333332444444,1.0,0.7885457062285786,1.0,0.48570778757082367,1.0,0.8063538777826621,361,0.2770083102493075
119,1.0,0.2645338397314964,0.06690130458453986,0.28749999990625,0.16333333332444444,1.0,0.7880766573160364,1.0,0.48599746433369206,1.0,0.8073204416555162,362,0.27624309392265195
120,1.0,0.26588806179735863,0.07431673580347196,0.28749999990625,0.16333333332444444,1.0,0.7875929750643521,1.0,0.4873575750772335,1.0,0.8081955919491434,363,0.5509641873278237
121,1.0,0.2680519614599611,0.08049032452174185,0.28749999990625,0.16333333332444444,1.0,0.789693526028977,1.0,0.4853110509864138,1.0,0.8094869142611754,363,0.8264462809917356
122,1.0,0.26807491830108543,0.08050745300281952,0.28749999990625,0.16333333332444444,1.0,0.78976239655235,1.0,0.4852226424850559,1.0,0.8094869142611754,363,0.8264462809917356
123,1.0,0.26810361435249075,0.08052825536726131,0.28749999990625,0.16333333332444444,1.0,0.7898484847065662,1.0,0.48523657771901746,1.0,0.8094869142611754,363,0.8264462809917356
124,1.0,0.27131940585729736,0.09366785318571204,0.28749999990625,0.16333333332444444,1.0,0.7898866756826222,1.0,0.48596820185390444,1.0,0.8123282963698166,364,1.3736263736263736
125,1.0,0.27175413105676716,0.09406602709613264,0.28749999990625,0.16333333332444444,1.0,0.7910034245160037,1.0,0.4871018687156488,1.0,0.8123287667872431,365,1.36986301369863
126,1.0,0.27213071357644536,0.09389039772483268,0.28749999990625,0.16333333332444444,1.0,0.7921994534101592,1.0,0.48832514805663463,1.0,0.8131830597693606,366,1.366120218579235
127,1.0,0.27240507605348874,0.09381311745706294,0.28749999990625,0.16333333332444444,1.0,0.7930225408412893,1.0,0.4862027712721217,1.0,0.8133538248049543,366,1.366120218579235
128,1.0,0.2729513199922451,0.09477498573754188,0.28749999990625,0.16333333332444444,1.0,0.7942336510836071,1.0,0.48668537493016023,1.0,0.8135217980391583,367,1.3623978201634876
129,1.0,0.2725423697481236,0.09471040482969456,0.28749999990625,0.16333333332444444,1.0,0.7931402437598776,1.0,0.4871781045388543,1.0,0.8135162598315231,369,1.3550135501355014
130,1.0,0.27259691156890953,0.09449994419922292,0.28749999990625,0.16333333332444444,1.0,0.7935013439438843,1.0,0.4899765025883519,1.0,0.8130880372964182,372,1.3440860215053763
131,1.0,0.2724398232702692,0.09470589743945329,0.28749999990625,0.16333333332444444,1.0,0.7929892759973829,1.0,0.4900106211334842,1.0,0.8130864607855175,373,1.3404825737265416
132,1.0,0.27307320128626017,0.09453439047924854,0.28749999990625,0.16333333332444444,1.0,0.794889410045356,1.0,0.49477963757412813,1.0,0.8143431631964225,373,1.3404825737265416
133,1.0,0.2750953158539766,0.09997588043096259,0.28749999990625,0.16333333332444444,1.0,0.7963237263996868,1.0,0.49684110892869543,1.0,0.8138404822278716,373,1.6085790884718498
134,1.0,0.27697176166589055,0.10575056669524623,0.28749999990625,0.16333333332444444,1.0,0.7969872652730731,1.0,0.49803113867487103,1.0,0.8146782838351417,373,1.876675603217158
135,1.0,0.2774598778027634,0.10574258091605165,0.28749999990625,0.16333333332444444,1.0,0.7984215816266764,1.0,0.49844672499679776,1.0,0.8145945036702255,373,1.876675603217158
136,1.0,0.27760536319694273,0.10661464317806624,0.28749999990625,0.16333333332444444,1.0,0.7984215816266764,1.0,0.49888318117933567,1.0,0.8145945036702255,373,1.876675603217158
137,1.0,0.2776165338850501,0.10661917176355123,0.28749999990625,0.16333333332444444,1.0,0.7984550936909987,1.0,0.498304453608089,1.0,0.8145945036702255,373,1.876675603217158
138,1.0,0.2781962925981278,0.10648184211088617,0.28749999990625,0.16333333332444444,1.0,0.8001943698302318,1.0,0.5009499186720467,1.0,0.8184483910678566,373,1.876675603217158
139,1.0,0.27822421931839625,0.10649449525889808,0.28749999990625,0.16333333332444444,1.0,0.8002781499910373,1.0,0.49943694206763295,1.0,0.8184483910678566,373,1.876675603217158
140,1.0,0.2776510650859132,0.10628139674657415,0.28749999990625,0.16333333332444444,1.0,0.7988331115592595,1.0,0.5007963864161725,1.0,0.8193982709229813,376,1.8617021276595744
141,1.0,0.2774274106249544,0.1062289091883703,0.28749999990625,0.16333333332444444,1.0,0.7982526523771749,1.0,0.5011417978908652,1.0,0.8189655168859831,377,1.856763925729443
142,1.0,0.27919457525712993,0.11086154066231478,0.28749999990625,0.16333333332444444,1.0,0.7991114056924049,1.0,0.5004172503440738,1.0,0.8210377980498539,377,2.1220159151193636
143,1.0,0.2796395642771485,0.11180776074324705,0.28749999990625,0.16333333332444444,1.0,0.799867373861647,1.0,0.5037128361560155,1.0,0.8206233418170797,377,2.1220159151193636
144,1.0,0.28144457301279724,0.11613823230718794,0.28749999990625,0.16333333332444444,1.0,0.8008134919190998,1.0,0.504880866495611,1.0,0.8214285710668816,378,2.380952380952381
145,1.0,0.28171435916805754,0.11616166612258327,0.28749999990625,0.16333333332444444,1.0,0.8015608464159396,1.0,0.505143349965302,1.0,0.8210152112791678,378,2.380952380952381
