generation,best_fitness,avg_fitness,std_fitness,median_fitness,min_fitness,best_quality,avg_quality,best_diversity,avg_diversity,best_controlability,avg_controlability,population_size,percentage_quality_pass
79,0.5,0.21349188734649974,0.11245892316828444,0.11087719298014159,0.08240740740412808,1.0,0.6354756620429082,1.0,0.4312357439809109,1.0,0.20833715056340432,275,1.0909090909090908
80,0.5,0.21223604866691995,0.1125006762299821,0.11087719298014159,0.0816752799045936,1.0,0.6317621028386644,1.0,0.4296288429091508,1.0,0.20608890793142512,278,1.079136690647482
81,0.5,0.21275469928508814,0.11242071448488503,0.11087719298014159,0.0816752799045936,1.0,0.6333357824464382,1.0,0.42325216429048035,1.0,0.20869790441639138,279,1.075268817204301
82,0.5,0.21240912590205877,0.11237547742997638,0.11087719298014159,0.0816752799045936,1.0,0.6323166634238102,1.0,0.4233553481579676,1.0,0.20655882653510485,280,1.0714285714285714
83,0.5,0.21212356381472935,0.11243671692988849,0.11087719298014159,0.0816752799045936,1.0,0.6314774530133607,1.0,0.42344226126628626,1.0,0.2063427414482791,281,1.0676156583629892
84,0.5,0.213787854528095,0.11348077190848939,0.11087719298014159,0.0816752799045936,1.0,0.6347146274173967,1.0,0.4252198311291835,1.0,0.20736863456094548,282,1.4184397163120568
85,0.5,0.21379852566025173,0.11349176197584322,0.11087719298014159,0.0816752799045936,1.0,0.6347466408138668,1.0,0.42803442996520885,1.0,0.20601924445973074,282,1.4184397163120568
86,0.5,0.21505050683127358,0.11391839190985215,0.11087719298014159,0.0816752799045936,1.0,0.6385025843269324,1.0,0.42531683546566473,1.0,0.20708195747945693,282,1.4184397163120568
87,0.5,0.21656749250847013,0.11388748046368259,0.11087719298014159,0.0816752799045936,1.0,0.6430535413585222,1.0,0.4262737397521864,1.0,0.20808063446592684,282,1.4184397163120568
88,0.5,0.21733664351836743,0.11390352196351032,0.13718953688148594,0.0816752799045936,1.0,0.6453609943882141,1.0,0.42594391847891105,1.0,0.20919265166461667,282,1.4184397163120568
89,0.5,0.21734402258464589,0.11390603629187807,0.13718953688148594,0.0816752799045936,1.0,0.6453831315870493,1.0,0.42749139524964797,1.0,0.20805283403498506,282,1.4184397163120568
90,0.5,0.21691858698466288,0.11401917673798834,0.11087719298014159,0.0816752799045936,1.0,0.6441303192611882,1.0,0.4291058672626541,1.0,0.20696215350114758,283,1.4134275618374559
91,0.5,0.21747058911791037,0.11383969634142174,0.16349585261925004,0.0816752799045936,1.0,0.6458096546809757,1.0,0.4291712359836717,1.0,0.20775166939828002,284,1.408450704225352
92,0.5,0.21768962690177454,0.11484836366059342,0.1634898244556698,0.0816752799045936,1.0,0.6447355473752798,1.0,0.4286691861863409,1.0,0.2074613126649831,285,1.7543859649122806
93,0.5,0.21771250116331273,0.11485303392296753,0.1634898244556698,0.0816752799045936,1.0,0.6448041701598943,1.0,0.42673024381041136,1.0,0.20945409950845573,285,1.7543859649122806
94,0.5,0.21858498727121486,0.11478699267249343,0.1635018807828303,0.0816752799045936,1.0,0.6474216284836007,1.0,0.4262840118314999,1.0,0.21050856493934825,285,1.7543859649122806
95,0.5,0.21790629322952446,0.11472956695218978,0.1634898244556698,0.07932034541132983,1.0,0.6454436183677981,1.0,0.4226049882531801,1.0,0.20916604631847746,287,1.7421602787456445
96,0.5,0.21857682690910388,0.11479718900338351,0.1635018807828303,0.07932034541132983,1.0,0.6475124876509707,1.0,0.42475250045245544,1.0,0.21137384422401545,289,1.7301038062283738
97,0.5,0.21858323470100222,0.1148034601197887,0.1635018807828303,0.07932034541132983,1.0,0.6475317110266658,1.0,0.4286754862776874,1.0,0.21103927711303666,289,1.7301038062283738
98,0.5,0.2193442021426662,0.11480356359554533,0.16586492091043442,0.07932034541132983,1.0,0.6498146133516578,1.0,0.4287712598815983,1.0,0.2128236350441543,289,1.7301038062283738
99,0.5,0.21936022162240035,0.1148189746961409,0.16586492091043442,0.07932034541132983,1.0,0.6498626717908602,1.0,0.4291532854024671,1.0,0.21347480049161405,289,1.7301038062283738
100,0.5,0.21937618659266186,0.11481856806645367,0.16586492091043442,0.07932034541132983,1.0,0.6499105667016448,1.0,0.4290005282253941,1.0,0.21435492298504388,289,1.7301038062283738
101,0.5,0.2193769875666464,0.11481933961097482,0.16586492091043442,0.07932034541132983,1.0,0.6499129696235985,1.0,0.42901043037628983,1.0,0.2143549229850439,289,1.7301038062283738
102,0.5,0.2193769875666464,0.11481933961097482,0.16586492091043442,0.07932034541132983,1.0,0.6499129696235985,1.0,0.42901043037628983,1.0,0.2143549229850439,289,1.7301038062283738
103,0.5,0.2201460614141345,0.11480777787890423,0.26550925923891305,0.07932034541132983,1.0,0.6522201911660628,1.0,0.42813490628095946,1.0,0.21569017731571535,289,1.7301038062283738
104,0.5,0.219384618782211,0.1147827376042856,0.16586492091043442,0.07932034541132983,1.0,0.6499923443223632,1.0,0.4296913501304288,1.0,0.21408504109468368,291,1.7182130584192439
105,0.5,0.2201419136516716,0.11479131639117136,0.26550925923891305,0.07932034541132983,1.0,0.6522642289307452,1.0,0.42986925150851113,1.0,0.21521355385223234,291,1.7182130584192439
106,0.5,0.22024691556089207,0.11487318007380903,0.26550925923891305,0.07932034541132983,1.0,0.6525792346584066,1.0,0.4297693508478526,1.0,0.21595891108453658,291,1.7182130584192439
107,0.5,0.22158569827560942,0.11585441639905764,0.2784722221996094,0.07932034541132983,1.0,0.6548773697441392,1.0,0.42964253492095655,1.0,0.2176771241429558,291,2.0618556701030926
108,0.5,0.22289279281793903,0.11679465450947724,0.2812499999623698,0.07932034541132983,1.0,0.6571596071259587,1.0,0.4307642328050114,1.0,0.21816612580127584,293,2.3890784982935154
109,0.5,0.22289279281794702,0.11679465450946956,0.2812499999623698,0.07932034541132983,1.0,0.6571596071259826,1.0,0.43265270858896593,1.0,0.21816612580127584,293,2.3890784982935154
110,0.5,0.22367031611994134,0.11673706030565917,0.28611111108281245,0.07932034541132983,1.0,0.6594921770319657,1.0,0.43480468278074214,1.0,0.2182880175613058,293,2.3890784982935154
111,0.5,0.22367268623749906,0.11673920920843173,0.28611111108281245,0.07932034541132983,1.0,0.6594992873846387,1.0,0.43476387792185606,1.0,0.21932261103705392,293,2.3890784982935154
112,0.5,0.22373746945090456,0.11679450946908948,0.28611111108281245,0.07932034541132983,1.0,0.6596936370248553,1.0,0.4345727061291948,1.0,0.22007740231785775,293,2.3890784982935154
113,0.5,0.22334165250616939,0.11679551265910107,0.28368055552259114,0.07932034541132983,1.0,0.6585453656849622,1.0,0.4367088896860961,1.0,0.21932883972493988,294,2.380952380952381
114,0.5,0.2233207860115623,0.11677399569455504,0.28368055552259114,0.07932034541132983,1.0,0.6585603310108272,1.0,0.4341502021404255,1.0,0.21916969392244876,296,2.364864864864865
115,0.7579365057870371,0.22458771366519456,0.11962129393852498,0.28611111108281245,0.07932034541132983,1.0,0.6597940853847297,1.0,0.4351911353925706,1.0,0.2215699836683082,297,2.356902356902357
116,0.7579365057870371,0.22532268685383353,0.11956969060070687,0.28611111108281245,0.07932034541132983,1.0,0.6619990049506466,1.0,0.43504460720475907,1.0,0.22214190497174077,297,2.356902356902357
117,0.7579365057870371,0.22673184011416703,0.12207587477977241,0.28611111108281245,0.07932034541132983,1.0,0.6620177105249975,1.0,0.4333734712576213,1.0,0.22340453123541923,297,3.0303030303030303
118,0.7579365057870371,0.227305121971125,0.12296839200037667,0.28611111108281245,0.07932034541132983,1.0,0.6620247251153917,1.0,0.4306732037593252,1.0,0.22583886293808672,297,3.367003367003367
119,0.7579365057870371,0.22871350385711958,0.12470750112727638,0.28645833330501297,0.07932034541132983,1.0,0.6629609131921606,1.0,0.4252155806847059,1.0,0.2278345630323986,298,4.026845637583893
120,0.7579365057870371,0.22872282525905785,0.12471516474875362,0.28645833330501297,0.07932034541132983,1.0,0.6629888773979753,1.0,0.42541488055696125,1.0,0.22917041411801028,298,4.026845637583893
121,0.7579365057870371,0.2302679822602597,0.1245203876379327,0.29502314810953656,0.07932034541132983,1.0,0.667624348401581,1.0,0.42954714316585396,1.0,0.231593653834575,298,4.026845637583893
122,0.7579365057870371,0.23027330964488618,0.12452353831791975,0.29502314810953656,0.07932034541132983,1.0,0.6676403305554602,1.0,0.4297960834565401,1.0,0.23179242380030132,298,4.026845637583893
123,0.7579365057870371,0.23109048588160191,0.12538969479664797,0.3027777777354167,0.07932034541132983,1.0,0.6684140069166141,1.0,0.42898613590679796,1.0,0.231885288048924,298,4.3624161073825505
124,0.7579365057870371,0.23141462893633996,0.12530483699755557,0.3062499999496094,0.07932034541132983,1.0,0.6694695713675447,1.0,0.4288700311913122,1.0,0.23235956260265944,299,4.3478260869565215
125,0.7579365057870371,0.23100824034214565,0.1252957806027762,0.3027777777354167,0.07932034541132983,1.0,0.6683329866364334,1.0,0.4306679095604316,1.0,0.23146598310835462,300,4.333333333333333
126,0.7579365057870371,0.23101286997177434,0.12529944159145848,0.3027777777354167,0.07932034541132983,1.0,0.6683468755253194,1.0,0.42822361888535,1.0,0.23254902608269432,300,4.333333333333333
127,0.7579365057870371,0.2310183968165174,0.12529397286366303,0.3027777777354167,0.07932034541132983,1.0,0.6683634560595486,1.0,0.42772482514750415,1.0,0.23254902608269432,300,4.333333333333333
128,0.7579365057870371,0.23248754886329417,0.12516830919040228,0.3152777777222078,0.07932034541132983,1.0,0.672770912199879,1.0,0.4246569674755135,1.0,0.23351011783595463,300,4.333333333333333
129,0.7579365057870371,0.23280335865539425,0.12507467711481193,0.31874999994361974,0.07932034541132983,1.0,0.6738003739163453,1.0,0.42341983716935394,1.0,0.2357276868483046,301,4.318936877076412
130,0.7579365057870371,0.23466061808311697,0.12661108656943523,0.3219907407306183,0.07932034541132983,1.0,0.6760498930633008,1.0,0.42047828407053955,1.0,0.23767631960511013,301,4.983388704318937
131,0.7579365057870371,0.23466061808311697,0.12661108656943523,0.3219907407306183,0.07932034541132983,1.0,0.6760498930633008,1.0,0.42047828407053955,1.0,0.23767631960511013,301,4.983388704318937
132,0.7579365057870371,0.23466061808311697,0.12661108656943523,0.3219907407306183,0.07932034541132983,1.0,0.6760498930633008,1.0,0.42047828407053955,1.0,0.23767631960511013,301,4.983388704318937
133,0.7579365057870371,0.23466061808311697,0.12661108656943523,0.3219907407306183,0.07932034541132983,1.0,0.6760498930633008,1.0,0.42047828407053955,1.0,0.23767631960511013,301,4.983388704318937
134,0.7579365057870371,0.23466061808311697,0.12661108656943523,0.3219907407306183,0.07932034541132983,1.0,0.6760498930633008,1.0,0.42047828407053955,1.0,0.23767631960511013,301,4.983388704318937
135,0.7579365057870371,0.2347629005982737,0.12667570314060445,0.3226851851746142,0.07932034541132983,1.0,0.6763567406087712,1.0,0.42140095383684634,1.0,0.23805965719760258,301,4.983388704318937
136,0.7579365057870371,0.23633406850443525,0.12802385059331498,0.32314814813788584,0.07932034541132983,1.0,0.6785785499771726,1.0,0.4196220104699424,1.0,0.24124879445185984,301,5.3156146179401995
137,0.7579365057870371,0.2361400695447684,0.12803281493298627,0.32314814813788584,0.07932034541132983,1.0,0.6781973693063315,1.0,0.4198213470400311,1.0,0.24154804574858496,303,5.2805280528052805
138,0.7579365057870371,0.23690328694840906,0.12795647318857375,0.32337962961942035,0.07932034541132983,1.0,0.6804870215172534,1.0,0.41509873881907133,1.0,0.2448598751879048,303,5.2805280528052805
139,0.7579365057870371,0.23647426785145859,0.12796396795378193,0.3232638888786531,0.07932034541132983,1.0,0.6792993814610334,1.0,0.4122554846760217,1.0,0.24405441507215506,304,5.2631578947368425
140,0.7579365057870371,0.23767102285968184,0.12833347547552088,0.3239583333230541,0.07932034541132983,1.0,0.6816560938572082,1.0,0.4119492855997771,1.0,0.24542264127507296,304,5.592105263157895
141,0.7579365057870371,0.23768180714850534,0.12832664673168,0.3239583333230541,0.07932034541132983,1.0,0.6816884467236788,1.0,0.4100360353342392,1.0,0.2444827916516841,304,5.592105263157895
142,0.7579365057870371,0.23768180714850534,0.12832664673168,0.3239583333230541,0.07932034541132983,1.0,0.6816884467236788,1.0,0.4100360353342392,1.0,0.2444827916516841,304,5.592105263157895
143,0.7579365057870371,0.23769627474113464,0.12833693962318035,0.3239583333230541,0.07932034541132983,1.0,0.6817318495015666,1.0,0.40981197370275113,1.0,0.243663288625294,304,5.592105263157895
